Down,Yards,QB,QB Sacks,QB Years,QB Height,QB Weight,QB Fumbles,QB Rush Att,QB Passer Rating,Receiver ID,Receiver Pos,Receiver Years,Receiver Height,Receiver Weight,Team,Intercepted,Success
1,10,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
2,7,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,0
3,7,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
2,4,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,0
3,12,K.Cousins,27,4,75,202,8,26,104.6,210,WR,0,68,185,WAS,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
3,11,R.Tannehill,45,4,76,220,10,32,89.3,243,WR,10,72,198,MIA,0,1
1,15,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
1,10,K.Cousins,27,4,75,202,8,26,104.6,216,TE,3,74,237,WAS,0,1
2,4,K.Cousins,27,4,75,202,8,26,104.6,218,TE,3,76,241,WAS,0,1
3,10,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
3,19,K.Cousins,27,4,75,202,8,26,104.6,212,RB,2,68,193,WAS,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,0
1,6,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,0
1,3,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
3,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,20,K.Cousins,27,4,75,202,8,26,104.6,217,WR,6,71,187,WAS,0,0
2,7,K.Cousins,27,4,75,202,8,26,104.6,217,WR,6,71,187,WAS,0,1
1,10,K.Cousins,27,4,75,202,8,26,104.6,216,TE,3,74,237,WAS,0,1
2,7,K.Cousins,27,4,75,202,8,26,104.6,215,WR,2,72,193,WAS,0,1
2,13,K.Cousins,27,4,75,202,8,26,104.6,216,TE,3,74,237,WAS,0,0
3,13,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,1,0
3,1,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
2,8,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,0
3,8,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,0
1,10,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,0
2,10,K.Cousins,27,4,75,202,8,26,104.6,217,WR,6,71,187,WAS,0,1
2,3,K.Cousins,27,4,75,202,8,26,104.6,213,WR,8,72,216,WAS,0,1
2,11,K.Cousins,27,4,75,202,8,26,104.6,216,TE,3,74,237,WAS,0,1
3,7,K.Cousins,27,4,75,202,8,26,104.6,212,RB,2,68,193,WAS,0,0
4,7,K.Cousins,27,4,75,202,8,26,104.6,216,TE,3,74,237,WAS,0,0
2,16,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
2,2,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,1
2,23,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
3,23,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,0
2,16,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,1
2,11,T.Taylor,42,5,73,215,8,104,102.9,264,WR,7,71,184,BUF,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
2,10,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,0
3,10,A.Luck,37,4,76,240,3,33,74.9,289,RB,11,69,217,IND,0,0
1,10,T.Taylor,42,5,73,215,8,104,102.9,269,TE,5,75,255,BUF,0,1
1,25,T.Taylor,42,5,73,215,8,104,102.9,269,TE,5,75,255,BUF,0,1
3,20,T.Taylor,42,5,73,215,8,104,102.9,264,WR,7,71,184,BUF,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
1,20,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
2,20,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,1,0
2,9,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,1
3,5,T.Taylor,42,5,73,215,8,104,102.9,268,WR,3,72,190,BUF,0,1
2,13,T.Taylor,42,5,73,215,8,104,102.9,264,WR,7,71,184,BUF,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,1
2,4,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
3,4,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,1
3,19,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
2,14,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,0
2,5,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
2,8,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,0
3,8,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,1
2,10,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,0
3,10,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,0
1,10,T.Taylor,42,5,73,215,8,104,102.9,264,WR,7,71,184,BUF,0,1
1,10,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,1
1,10,T.Taylor,42,5,73,215,8,104,102.9,269,TE,5,75,255,BUF,0,1
1,10,T.Taylor,42,5,73,215,8,104,102.9,264,WR,7,71,184,BUF,0,1
3,8,T.Taylor,42,5,73,215,8,104,102.9,268,WR,3,72,190,BUF,0,1
2,6,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,0
3,6,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,1
2,9,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,1
3,4,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,1
3,2,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,1
1,9,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,1
1,3,A.Luck,37,4,76,240,3,33,74.9,293,WR,4,69,180,IND,0,0
3,2,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,0
2,19,T.Taylor,42,5,73,215,8,104,102.9,269,TE,5,75,255,BUF,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,289,RB,11,69,217,IND,0,1
2,12,A.Luck,37,4,76,240,3,33,74.9,289,RB,11,69,217,IND,0,1
1,20,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,0
3,6,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,0
3,11,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,0
1,10,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,0
2,10,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,0
1,10,A.Luck,37,4,76,240,3,33,74.9,294,WR,0,70,185,IND,0,1
1,6,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,0
2,6,A.Luck,37,4,76,240,3,33,74.9,296,WR,2,74,222,IND,0,0
3,6,A.Luck,37,4,76,240,3,33,74.9,291,TE,4,75,265,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,292,TE,4,78,251,IND,0,1
1,10,A.Luck,37,4,76,240,3,33,74.9,294,WR,0,70,185,IND,0,0
2,10,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,0
3,10,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,0,0
4,10,A.Luck,37,4,76,240,3,33,74.9,295,WR,13,75,229,IND,1,0
3,3,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
2,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,1
3,5,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
1,10,J.McCown,52,13,76,218,9,20,94.4,343,TE,6,77,255,CLE,0,0
3,1,J.McCown,52,13,76,218,9,20,94.4,346,WR,2,68,167,CLE,0,1
1,10,J.McCown,52,13,76,218,9,20,94.4,344,TE,8,78,250,CLE,0,1
3,2,J.McCown,52,13,76,218,9,20,94.4,344,TE,8,78,250,CLE,0,1
2,13,J.Manziel,52,2,72,210,6,38,79.4,343,TE,6,77,255,CLE,0,1
3,19,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
2,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,0
3,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,1,0
1,9,R.Fitzpatrick,22,11,74,223,5,60,89.2,315,RB,6,72,222,NYJ,0,1
3,6,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,323,TE,8,79,265,NYJ,0,0
1,10,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,0
3,10,J.Manziel,52,2,72,210,6,38,79.4,348,WR,7,74,200,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,1
2,5,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,1
2,2,R.Fitzpatrick,22,11,74,223,5,60,89.2,314,RB,5,70,204,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
2,1,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,314,RB,5,70,204,NYJ,0,1
2,5,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,1
2,8,J.Manziel,52,2,72,210,6,38,79.4,343,TE,6,77,255,CLE,0,0
3,8,J.Manziel,52,2,72,210,6,38,79.4,348,WR,7,74,200,CLE,0,1
3,7,J.Manziel,52,2,72,210,6,38,79.4,348,WR,7,74,200,CLE,1,0
3,2,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
3,1,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,341,RB,2,71,225,CLE,0,1
3,3,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
2,6,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,1
3,7,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
3,5,R.Fitzpatrick,22,11,74,223,5,60,89.2,314,RB,5,70,204,NYJ,0,0
2,5,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,0
3,5,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,0
1,10,J.Manziel,52,2,72,210,6,38,79.4,349,WR,4,70,175,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,341,RB,2,71,225,CLE,0,1
1,10,J.Manziel,52,2,72,210,6,38,79.4,348,WR,7,74,200,CLE,0,0
3,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,314,RB,5,70,204,NYJ,0,0
1,10,J.Manziel,52,2,72,210,6,38,79.4,348,WR,7,74,200,CLE,0,0
2,10,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,1
3,1,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,0
4,1,J.Manziel,52,2,72,210,6,38,79.4,344,TE,8,78,250,CLE,0,1
3,13,J.Manziel,52,2,72,210,6,38,79.4,345,WR,5,67,180,CLE,0,1
4,2,J.Manziel,52,2,72,210,6,38,79.4,346,WR,2,68,167,CLE,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,318,WR,4,74,200,NYJ,0,0
2,1,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
2,8,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
3,8,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,1,0
2,7,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,7,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,378,TE,3,78,254,HOU,0,0
2,10,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,0
3,10,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,0
2,13,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
3,13,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
2,5,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,380,WR,0,72,215,HOU,0,1
3,2,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,1
2,4,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
2,1,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,8,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
2,8,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
3,7,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
3,7,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,1
3,20,A.Smith,45,11,76,217,4,84,96.8,400,RB,3,70,227,KC,0,1
2,18,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
1,7,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
2,9,B.Hoyer,36,7,74,215,6,15,91.6,378,TE,3,78,254,HOU,0,0
3,9,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,372,RB,2,74,223,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
3,7,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,378,TE,3,78,254,HOU,0,1
3,9,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,372,RB,2,74,223,HOU,0,0
3,3,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,8,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,0
3,8,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,0
1,10,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
3,6,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,1
1,10,A.Smith,45,11,76,217,4,84,96.8,401,RB,8,71,199,KC,0,0
2,10,A.Smith,45,11,76,217,4,84,96.8,863,TE,0,76,245,KC,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,375,TE,2,77,265,HOU,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,1
2,6,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
3,1,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,0
1,10,B.Hoyer,36,7,74,215,6,15,91.6,377,WR,5,72,202,HOU,0,1
2,3,B.Hoyer,36,7,74,215,6,15,91.6,379,WR,3,73,218,HOU,0,1
2,13,B.Hoyer,36,7,74,215,6,15,91.6,374,RB,4,71,222,HOU,0,1
2,11,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
2,9,A.Smith,45,11,76,217,4,84,96.8,403,WR,7,72,198,KC,0,0
3,19,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
1,10,B.Hoyer,36,7,74,215,6,15,91.6,376,WR,11,73,183,HOU,0,0
2,7,A.Smith,45,11,76,217,4,84,96.8,402,WR,2,69,200,KC,0,1
3,6,A.Smith,45,11,76,217,4,84,96.8,405,TE,3,77,260,KC,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,429,WR,4,74,220,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,1
2,7,C.Palmer,27,13,77,235,6,25,105,426,TE,2,79,281,ARI,0,1
2,10,C.Palmer,27,13,77,235,6,25,105,423,RB,3,69,199,ARI,0,0
3,10,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,1
2,9,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,0
1,5,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
3,3,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
2,11,C.Palmer,27,13,77,235,6,25,105,431,RB,0,73,224,ARI,0,0
3,11,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
2,5,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,0
3,5,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,0
2,8,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,0
3,8,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
3,8,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
3,2,C.Palmer,27,13,77,235,6,25,105,426,TE,2,79,281,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
3,3,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
2,6,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,1
2,11,C.Palmer,27,13,77,235,6,25,105,425,WR,3,74,205,ARI,0,1
3,3,C.Palmer,27,13,77,235,6,25,105,424,RB,8,71,203,ARI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
2,12,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
1,15,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,1
2,11,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,1
3,7,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,0
1,10,C.Palmer,27,13,77,235,6,25,105,423,RB,3,69,199,ARI,0,0
2,10,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,423,RB,3,69,199,ARI,0,1
2,3,C.Palmer,27,13,77,235,6,25,105,426,TE,2,79,281,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,434,WR,0,70,160,ARI,0,0
2,10,C.Palmer,27,13,77,235,6,25,105,434,WR,0,70,160,ARI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,1
3,5,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
3,5,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,0
3,4,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
1,20,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,0
3,23,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,428,TE,6,77,260,ARI,0,1
2,6,C.Palmer,27,13,77,235,6,25,105,434,WR,0,70,160,ARI,0,0
3,6,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,0
2,10,C.Palmer,27,13,77,235,6,25,105,425,WR,3,74,205,ARI,0,0
3,1,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
2,13,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
3,7,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,1,0
1,10,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
3,4,C.Palmer,27,13,77,235,6,25,105,426,TE,2,79,281,ARI,0,0
2,9,D.Brees,32,15,72,209,5,24,102.4,452,RB,3,72,220,NO,0,1
3,2,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,0
2,10,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
3,9,D.Brees,32,15,72,209,5,24,102.4,456,TE,12,75,255,NO,0,0
1,10,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,0
2,8,C.Palmer,27,13,77,235,6,25,105,434,WR,0,70,160,ARI,0,0
2,5,C.Palmer,27,13,77,235,6,25,105,426,TE,2,79,281,ARI,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
2,10,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,1
3,4,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
3,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
1,10,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
2,8,C.Palmer,27,13,77,235,6,25,105,430,WR,12,75,218,ARI,0,1
3,7,C.Palmer,27,13,77,235,6,25,105,427,WR,2,71,179,ARI,0,0
1,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
2,6,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,0
3,6,D.Brees,32,15,72,209,5,24,102.4,457,WR,10,76,225,NO,0,0
2,8,C.Palmer,27,13,77,235,6,25,105,431,RB,0,73,224,ARI,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,1
1,10,D.Brees,32,15,72,209,5,24,102.4,455,WR,1,71,195,NO,0,0
2,10,D.Brees,32,15,72,209,5,24,102.4,453,RB,5,69,215,NO,0,1
3,14,D.Brees,32,15,72,209,5,24,102.4,451,WR,2,70,189,NO,0,0
4,14,D.Brees,32,15,72,209,5,24,102.4,458,WR,1,78,225,NO,0,0
2,9,M.Stafford,44,7,75,226,4,44,97.5,508,WR,6,70,198,DET,0,1
2,3,M.Stafford,44,7,75,226,4,44,97.5,502,RB,0,68,203,DET,0,1
3,3,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,505,WR,10,69,187,DET,0,0
2,10,M.Stafford,44,7,75,226,4,44,97.5,503,RB,5,71,231,DET,0,1
1,10,P.Rivers,40,12,77,228,4,17,93.8,480,WR,3,74,211,SD,0,1
1,10,M.Stafford,44,7,75,226,4,44,97.5,507,WR,9,77,237,DET,0,0
3,6,M.Stafford,44,7,75,226,4,44,97.5,504,TE,2,76,255,DET,0,0
